customer_id,first_name,last_name,email,phone,city,postal_code,registration_date,marketing_channel,loyalty_member,birth_date
212,Radosław,Młyńczyk,radosław.młyńczyk@interia.pl,+48 661 118 568,Bydgoszcz,807982,2025-06-23,Newsletter,True,1966-07-31
213,Marika,Zaucha,marika.zaucha@o2.pl,358283230,Szczecin,62-358,2026-05-13,Google Ads,False,1985-04-20
214,Jacek,Puła,jacek.puła@wp.pl,312-992-482,Wrocław,16-588,2026-05-20,Meta Ads,False,1991-06-16
215,Fryderyk,Szumna, fryderyk.szumna@gmail.com ,+48 862 514 568,Bydgoszcz,51-839,2025-12-14,Newsletter,False,1973-11-20
216,Tymon,Pietrak,tymon.pietrak@interia.pl,935142413,Kraków,06-295,2026-04-20,Organic,False,2006-03-24
217,Maksymilian,Duszczyk,maksymilian.duszczyk@onet.pl,,Gdańsk,57-672,2024-11-06,Organic,True,1969-03-09
218,Malwina,Połom,malwina.połom@wp.pl,752101110,Kraków,26-848,2026-05-14,Google Ads,True,1984-02-21
219,Melania,Szeja,melania.szeja@wp.pl,896715813,Warszawa,35-141,2025-03-08,Organic,False,1961-05-20
220,Julianna,Gogacz,julianna.gogacz@o2.pl,+48 577 277 513,Poznań,32-052,2024-12-27,Influencer,False,1991-02-05
221,Liwia,Walenciak,liwia.walenciak@gmail.com,+48 084 138 995,Warszawa,82-239,2025-01-29,Influencer,True,1958-05-18
222,Klara,Skierka,klara.skierka@onet.pl,,Częstochowa,92-484,2025-06-11,Meta Ads,False,1960-12-03
223,Sebastian,Kusa,sebastian.kusa@gmail.com,+48 507 745 215,Częstochowa,71-952,2025-02-26,Meta Ads,False,1963-12-19
224,Lidia,Fołta,lidia.fołta@wp.pl,+48 615 667 008,Szczecin,84-205,2025-03-03,Organic,False,1995-08-29
225,Stefan,Pabisiak,stefan.pabisiak@gmail.com,004 794 955,Gdańsk,37-662,2024-11-03,Organic,False,1958-09-24
226,Dawid,Klemens,dawid.klemens@gmail.com,+48 735 914 207,Katowice,74-238,2025-03-26,Meta Ads,True,1983-12-17
227,Piotr,Przewoźna,piotr.przewoźna@o2.pl,,Leszno,54-904,2025-10-30,Meta Ads,False,1999-12-28
228,Piotr,Osipiuk,piotr.osipiuk@gmail.com,563 804 505,Gdańsk,51-807,2025-06-27,Meta Ads,False,1981-11-07
229,Aleks,Wacławiak, aleks.wacławiak@onet.pl ,732 018 289,Warszawa,05-010,2025-04-29,Influencer,False,1971-05-30
230,Dominik,Grzenia,DOMINIK.GRZENIA@GMAIL.COM,,Wrocław,37-466,2026-01-26,Google Ads,False,2008-01-07
231,Inga,Korta,inga.korta@onet.pl,,Zielona Góra,64-911,2026-05-24,Google Ads,True,2005-05-04
232,Dorota,Graboś,dorota.graboś@gmail.com,048560498,Radom,35-198,2026-02-10,Organic,False,1998-06-18
233,Kornel,Świgoń,kornel.świgoń@gmail.com,545584129,Wrocław,94-470,2025-04-20,Influencer,False,1989-12-15
234,Daniel,Romańczyk,daniel.romańczyk@wp.pl,+48 527 703 176,Kraków,95-346,2026-01-15,Google Ads,True,1997-07-04
235,Nicole,Krzosek,nicole.krzosek@wp.pl,+48 839 408 947,Gdańsk,97-198,2024-11-23,Meta Ads,False,1964-11-23
236,Olga,Michalkiewicz,olga.michalkiewicz@wp.pl,183-999-295,Szczecin,55-528,2024-11-15,Google Ads,False,1972-12-22
237,Blanka,Dobrosz,blanka.dobrosz@gmail.com,,Bydgoszcz,13-190,2025-04-23,Google Ads,False,2007-08-17
238,Malwina,Malara,malwina.malara@o2.pl,+48 994 536 618,Konin,32-007,2026-03-23,Meta Ads,True,1969-06-01
239,Marek,Fras,marek.fras@gmail.com,+48 289 601 001,Warszawa,97-274,2025-01-29,Organic,False,2006-02-28
240,Emil,Tolak,emil.tolak@gmail.com,890-127-189,Warszawa,93-587,2024-10-11,Meta Ads,False,1956-03-14
241,Olgierd,Pasiut,olgierd.pasiut@wp.pl,,Warszawa,31-064,2024-11-10,Influencer,False,1990-12-27
242,Roksana,Dyka,roksana.dyka@interia.pl,,Wrocław,21-416,2026-04-21,Newsletter,False,1991-12-16
243,Fabian,Pacholczak,fabian.pacholczak@o2.pl,,Łódź,16-655,2025-11-16,Organic,False,2004-02-25
244,Gustaw,Zmuda, gustaw.zmuda@o2.pl ,950-342-789,Warszawa,79-227,2025-02-07,Newsletter,True,1967-03-18
245,Łukasz,Wajer,łukasz.wajer@gmail.com,320-438-132,Wrocław,20-466,2025-10-07,Google Ads,False,1995-03-24
246,Mariusz,Bieszke,mariusz.bieszke@gmail.com,,Warszawa,90-563,2025-09-02,Organic,True,2003-12-22
247,Julita,Florian,JULITA.FLORIAN@ONET.PL,954 208 134,Katowice,399385,2025-11-26,Organic,False,1967-03-04
248,Witold,Łukasz,witold.łukasz@gmail.com,541 092 687,Białystok,97-611,2025-01-06,Meta Ads,True,2001-11-15
249,Maksymilian,Okła,maksymilian.okła@gmail.com,,Rzeszów,58-541,2026-05-24,Newsletter,True,1992-11-23
250,Igor,Lampart,igor.lampart@wp.pl,976547523,Gdańsk,15-064,2025-03-19,Referral,False,1999-07-10
251,Dorota,Garncarek,dorota.garncarek@gmail.com,,Olsztyn,74-550,2025-12-20,Meta Ads,False,1963-07-15
252,Arkadiusz,Warzybok,arkadiusz.warzybok@wp.pl,293005171,Gdynia,67-453,2024-09-10,Organic,True,1961-10-03
253,Gabriel,Skrobot,gabriel.skrobot@gmail.com,+48 224 221 751,Łódź,75-501,2025-05-19,Newsletter,False,1960-05-31
254,Apolonia,Olma,apolonia.olma@onet.pl,+48 002 096 217,Warszawa,08-465,2025-04-23,Meta Ads,True,1962-08-03
255,Urszula,Krzykała,urszula.krzykała@gmail.com,548 430 907,Kraków,73-060,2025-10-15,Google Ads,False,1985-03-18
256,Norbert,Kuziora,norbert.kuziora@gmail.com,766-906-890,Gdynia,03-406,2024-10-28,Meta Ads,False,1969-01-30
257,Jakub,Pasieczna,jakub.pasieczna@gmail.com,287 803 158,Suwałki,28-593,2026-03-01,Organic,True,1959-06-19
258,Kaja,Natanek,kaja.natanek@wp.pl,+48 493 980 231,Lublin,90-066,2024-12-19,Google Ads,False,1984-04-11
259,Stanisław,Głowienka,stanisław.głowienka@gmail.com,+48 496 612 406,Łódź,09-957,2025-12-28,Meta Ads,False,1980-08-12
260,Stefan,Semik,stefan.semik@gmail.com,276979536,Częstochowa,24-788,2026-03-21,Meta Ads,False,1962-10-09
261,Sandra,Maszczyk,sandra.maszczyk@o2.pl,791-238-066,Gorzów Wielkopolski,49-460,2025-10-26,Meta Ads,False,2001-09-07
262,Albert,Łasak,albert.łasak@wp.pl,305222882,Wrocław,11-700,2026-01-22,Organic,False,2006-09-11
263,Rozalia,Szczepaniuk,rozalia.szczepaniuk@gmail.com,873-664-747,Warszawa,84-881,2025-12-30,Newsletter,False,1974-01-10
264,Kajetan,Dziadkiewicz,kajetan.dziadkiewicz@gmail.com,592-377-384,Kraków,51-542,2025-04-10,Google Ads,True,1962-05-06
265,Artur,Chołody,artur.chołody@wp.pl,+48 695 813 173,Warszawa,01-775,2026-03-06,Meta Ads,False,1956-10-19
266,Radosław,Wowra,radosław.wowra@gmail.com,137-923-929,Łódź,87-737,2025-03-08,Meta Ads,False,1984-06-13
267,Ewelina,Toś,ewelina.toś@gmail.com,284464199,Warszawa,30-254,2025-10-04,Organic,False,1980-01-04
268,Marcin,Giec,marcin.giec@gmail.com,350 921 392,Gdańsk,25-960,2026-01-26,Organic,True,2001-12-25
269,Kamil,Płaneta,kamil.płaneta@o2.pl,119 896 643,Suwałki,85-430,2025-05-15,Meta Ads,False,1988-03-09
270,Kacper,Kopyt,kacper.kopyt@onet.pl,,Lublin,27-069,2025-03-11,Newsletter,False,1960-12-10
271,Filip,Grzebyk,FILIP.GRZEBYK@GMAIL.COM,113369103,Warszawa,77-689,2025-07-13,Organic,False,1992-11-13
272,Franciszek,Pronobis,franciszek.pronobis@gmail.com,013 375 390,Elbląg,95-046,2026-03-16,Meta Ads,False,1976-11-30
273,Jerzy,Tusk,jerzy.tusk@o2.pl,,Gdańsk,28-773,2026-06-16,Influencer,False,2001-05-16
274,Adam,Gągała,adam.gągała@gmail.com,+48 459 400 901,Łódź,65-297,2025-10-17,Meta Ads,False,1968-01-03
275,Aurelia,Rećko,AURELIA.REĆKO@GMAIL.COM,338858559,Kraków,74-613,2025-12-26,Newsletter,False,1996-07-16
276,Kazimierz,Stawinoga,kazimierz.stawinoga@wp.pl,437 129 261,Wrocław,39-898,2026-05-21,Meta Ads,False,1963-03-10
277,Angelika,Michniak,angelika.michniak@gmail.com,,Wrocław,53-308,2024-11-29,Newsletter,False,1970-03-06
278,Dagmara,Kolendo,dagmara.kolendo@gmail.com,+48 867 828 103,poznań,95-934,2025-01-01,Organic,False,1964-11-16
279,Marianna,Wiraszka,marianna.wiraszka@wp.pl,+48 630 623 407,Łódź,64-049,2025-12-16,Newsletter,False,2007-02-16
280,Fryderyk,Martyn,fryderyk.martyn@gmail.com,,Warszawa,68-327,2026-03-22,Google Ads,False,1992-07-01
281,Kalina,Litwiniuk,kalina.litwiniuk@gmail.com,,Wrocław,39-386,2026-04-06,Influencer,True,1965-05-04
282,Julita,Winnik,julita.winnik@o2.pl,+48 610 227 964,Rzeszów,31-870,2025-06-17,Organic,True,1967-07-16
283,Julian,Ludwisiak,julian.ludwisiak@gmail.com,+48 067 166 096,Kraków,60-937,2024-11-08,Newsletter,False,1958-08-25
284,Klara,Skalik,klara.skalik@onet.pl,626-633-057,Olsztyn,72-543,2025-06-02,Meta Ads,True,1962-09-13
285,Andrzej,Geisler,andrzej.geisler@gmail.com,+48 439 549 470,Warszawa,27-339,2025-01-10,Google Ads,False,1989-11-14
286,Aniela,Kopiczko,aniela.kopiczko@wp.pl,,Częstochowa,48-095,2025-03-12,Google Ads,False,1983-12-26
287,Rafał,Gomuła, rafał.gomuła@gmail.com ,569 416 616,Olsztyn,35-387,2026-02-12,Newsletter,False,1991-04-20
288,Maciej,Czerniakiewicz,maciej.czerniakiewicz@gmail.com,546-420-325,Warszawa,10-193,2024-10-10,Google Ads,False,1998-03-30
289,Julianna,Gadzina,julianna.gadzina@gmail.com,892 277 731,Łódź,86-573,2026-04-23,Meta Ads,True,1967-02-05
290,Nikodem,Łabuś,nikodem.łabuś@gmail.com,+48 825 665 103,Toruń,43-311,2025-06-24,Meta Ads,False,2006-04-26
291,Bartek,Leszkiewicz,bartek.leszkiewicz@wp.pl,,Konin,25-986,2025-11-02,Organic,False,1994-11-23
292,Malwina,Boruń,malwina.boruń@gmail.com,+48 734 581 202,Leszno,90-619,2024-11-03,Meta Ads,False,1992-11-23
293,Ewa,Gogacz,EWA.GOGACZ@WP.PL,+48 817 283 337,Łódź,71-330,2025-04-21,Influencer,False,1996-09-12
294,Fryderyk,Kozica,fryderyk.kozica@wp.pl,,Warszawa,69-665,2024-11-18,Organic,False,1974-08-20
295,Robert,Gamoń,robert.gamoń@gmail.com,,Kraków,66-904,2026-07-15,Influencer,False,1981-12-13
296,Oskar,Rolek,oskar.rolek@onet.pl,388-079-678,Piła,93-481,2026-03-02,Meta Ads,False,1995-12-18
297,Alex,Łukowiak,alex.łukowiak@gmail.com,424-102-315,Gorzów Wielkopolski,48-321,2025-07-27,Organic,False,1977-07-14
298,Sylwia,Rajman,sylwia.rajman@gmail.com,,Wrocław,29-760,2024-12-19,Meta Ads,True,1963-04-30
299,Robert,Jędrys,ROBERT.JĘDRYS@GMAIL.COM,+48 471 973 844,Warszawa,75-594,2026-06-27,Google Ads,True,1993-10-03
300,Gustaw,Kolanek,gustaw.kolanek@gmail.com,091-257-810,Warszawa,26-338,2025-04-05,Meta Ads,True,1967-10-14
301,Nicole,Krzystek,nicolekrzystek@wp.pl,,Wrocław,32-512,2024-12-24,Google Ads,False,1984-10-11
302,Natan,Fabiszak,natan.fabiszak@o2.pl,719 663 217,Wrocław,98-842,2025-10-12,Newsletter,False,1981-06-29
303,Marika,Kubasiewicz,marika.kubasiewicz@wp.pl,+48 638 015 856,Elbląg,22-751,2026-07-23,Meta Ads,False,1997-09-23
304,Alan,Gągała,alan.gągała@gmail.com,470110059,Kraków,93-560,2024-09-23,Organic,False,1981-06-23
305,Rozalia,Soczewka,rozalia.soczewka@gmail.com,840820621,Kielce,08-537,2025-01-09,Influencer,False,1957-05-21
306,Igor,Filusz,igor.filusz@gmail.com,111997251,Radom,86-050,2026-06-05,Meta Ads,False,1996-02-08
307,Klara,Matla,klara.matla@onet.pl,568-117-682,Gdańsk,81-237,2024-12-29,Meta Ads,False,1959-03-13
308,Krystian,Zysk,krystian.zysk@wp.pl,320-186-353,Leszno,28-518,2024-11-16,Meta Ads,False,1979-10-06
309,Stanisław,Senger,stanisław.senger@gmail.com,187-424-431,Kraków,00000,2025-10-13,Google Ads,False,2005-02-03
310,Karina,Galos,karina.galos@o2.pl,591 209 972,Kraków,63-017,2026-04-22,Influencer,False,1955-12-12
311,Bianka,Małys,bianka.małys@wp.pl,861-627-140,Łódź,317258,2025-08-02,Meta Ads,False,1983-08-27
312,Jacek,Młotek,jacek.młotek@onet.pl,611910759,Łódź,37-018,2026-08-06,Google Ads,False,1982-03-19
313,Kornelia,Hutyra,kornelia.hutyra@wp.pl,,Elbląg,23-110,2025-12-19,Organic,False,2004-04-02
314,Anna Maria,Naglik,anna maria.naglik@wp.pl,857962877,Gorzów Wielkopolski,31-197,2024-10-07,Google Ads,False,1988-06-11
315,Iwo,Dulik,iwo.dulik@o2.pl,811060122,Warszawa,46-274,2026-08-06,Organic,False,1997-09-23
316,Maksymilian,Dydak,maksymilian.dydak@gmail.com,,Warszawa,52-471,2025-06-02,Meta Ads,False,1985-07-16
317,Artur,Szyndler, artur.szyndler@gmail.com ,009751380,Gdynia,88-848,2025-03-08,Organic,False,2000-07-13
318,Filip,Deluga,FILIP.DELUGA@ONET.PL,986 656 036,Bydgoszcz,52-389,2025-10-30,Meta Ads,False,1975-08-02
319,Lidia,Wołczyk,lidia.wołczyk@wp.pl,863-792-490,Kraków,82-010,2025-03-31,Organic,False,1992-11-05
320,Karol,Wietecha,karol.wietecha@gmail.com,,Lublin,56-661,2024-11-17,Referral,False,1997-03-02
321,Sylwia,Szwaj,sylwia.szwaj@gmail.com,853977484,Gdańsk,13-917,2024-09-21,Influencer,False,1983-08-03
322,Maciej,Morcinek,maciejmorcinek@gmail.com,162764444,Gdynia,28-923,2025-07-19,Organic,False,2001-08-09
323,Nicole,Zbróg,nicole.zbróg@onet.pl,+48 169 813 393,Szczecin,35-048,2026-04-12,Organic,False,2004-07-29
324,Konstanty,Ludwik,konstanty.ludwik@gmail.com,559-322-467,Warszawa,70-578,2025-10-20,Meta Ads,False,1990-06-23
325,Kajetan,Miechowicz,kajetan.miechowicz@wp.pl,+48 493 753 007,Olsztyn,41-017,2026-08-06,Organic,False,2006-07-22
326,Julianna,Klama,julianna.klama@wp.pl,916-534-285,Rzeszów,97-841,2025-03-18,Organic,True,1993-05-15
327,Ewa,Tomalak,ewa.tomalak@gmail.com,237168831,Gdańsk,39-167,2025-02-15,Meta Ads,False,1985-06-26
328,Nicole,Cofała,nicole.cofała@wp.pl,815 257 085,Wrocław,50-694,2024-11-11,Organic,False,2003-02-10
329,Kornel,Cylwik,kornel.cylwik@wp.pl,487-139-219,Szczecin,97-758,2024-12-07,Meta Ads,False,1963-01-05
330,Maksymilian,Furga,maksymilian.furga@interia.pl,873 299 302,Szczecin,96-998,2025-03-22,Google Ads,False,1973-12-04
331,Oskar,Pawliczak,oskar.pawliczak@gmail.com,+48 701 446 017,Białystok,30-859,2026-03-02,Meta Ads,True,1959-08-16
332,Gaja,Pilich,gaja.pilich@gmail.com,693 234 949,Wrocław,00000,2026-05-25,Meta Ads,True,1989-03-15
333,Aniela,Eckert,aniela.eckert@o2.pl,197-181-029,Gdańsk,00000,2026-07-16,Google Ads,False,1984-11-27
334,Albert,Doroz,albert.doroz@onet.pl,241 885 340,Wrocław,24-697,2025-01-07,Meta Ads,True,1986-08-24
335,Fryderyk,Szczudło,FRYDERYK.SZCZUDŁO@GMAIL.COM,+48 108 972 719,Radom,99-634,2026-05-18,Newsletter,False,1971-04-02
336,Witold,Grzywnowicz,witold.grzywnowicz@o2.pl,,Łódź,10-085,2025-04-16,Google Ads,False,1969-10-18
337,Fryderyk,Lukas,fryderyklukas@gmail.com,635 242 232,Toruń,82-158,2024-11-24,Referral,False,1994-10-18
338,Alex,Cis,alex.cis@gmail.com,157 942 860,Wrocław,14-094,2026-05-08,Meta Ads,True,1955-11-14
339,Norbert,Folga,norbert.folga@gmail.com,626 994 045,Łódź,47-780,2025-11-12,Meta Ads,False,1969-11-22
340,Adrian,Pietryga,adrianpietryga@gmail.com,+48 301 433 697,Olsztyn,24-442,2024-12-02,Meta Ads,False,1979-05-21
341,Dagmara,Wilkos,dagmara.wilkos@gmail.com,284743185,Warszawa,53-106,2025-06-27,Google Ads,True,1956-12-26
342,Maks,Rębiś,maks.rębiś@wp.pl,729-055-000,Toruń,12-612,2025-03-18,Meta Ads,False,1987-04-17
343,Arkadiusz,Tałaj,arkadiusz.tałaj@onet.pl,056-226-375,Suwałki,50-013,2026-01-27,Influencer,False,1971-01-23
344,Tobiasz,Citko,tobiasz.citko@wp.pl,937465715,Kielce,11-743,2025-07-05,Meta Ads,False,2003-05-11
345,Andrzej,Mleczek,andrzej.mleczek@wp.pl,888825694,Gdynia,67-174,2026-08-06,Organic,False,1991-12-02
346,Alan,Karczmarz,alan.karczmarz@gmail.com,724853507,Wrocław,35-309,2024-10-25,Google Ads,False,1969-10-27
347,Tymon,Burchardt,tymon.burchardt@interia.pl,945 295 807,Warszawa,22-446,2025-04-19,Meta Ads,False,1970-03-22
348,Radosław,Poczta,radosław.poczta@wp.pl,+48 527 083 577,Kraków,313715,2025-08-26,Organic,True,1968-12-07
349,Witold,Jakubiuk,witold.jakubiuk@wp.pl,418324563,Łódź,81-508,2025-09-02,Google Ads,False,1987-01-25
350,Konrad,Wasilewicz,konrad.wasilewicz@gmail.com,499 752 714,Warszawa,14-139,2025-03-20,Google Ads,False,1971-09-28
351,Ewa,Kloska,ewa.kloska@gmail.com,+48 765 998 439,Kraków,80-390,2026-01-11,Google Ads,False,1998-03-19
352,Kornel,Szumiło,kornel.szumiło@wp.pl,381 236 015,Łódź,43-441,2026-05-01,Meta Ads,False,1998-10-25
353,Gaja,Margol,gaja.margol@interia.pl,321082860,Katowice,39-329,2026-06-11,Newsletter,False,1987-07-26
354,Ksawery,Wenda,ksawery.wenda@wp.pl,,Poznań,41-182,2026-03-14,Meta Ads,False,2006-09-20
355,Alex,Góraj,alex.góraj@gmail.com,+48 217 232 047,Konin,95-712,2026-04-25,Newsletter,False,1989-02-20
356,Aurelia,Hein,aurelia.hein@onet.pl,158 957 873,Olsztyn,32-334,2025-10-18,Referral,False,1975-07-12
357,Kamila,Brejnak,kamila.brejnak@wp.pl,164-551-138,Warszawa,15-955,2026-04-02,Meta Ads,False,1985-06-24
358,Tola,Hnat,tola.hnat@o2.pl,+48 045 479 224,Kraków,24-699,2025-03-04,Meta Ads,False,1996-04-12
359,Szymon,Białasik,szymon.białasik@gmail.com,918 891 112,Toruń,60-966,2025-05-03,Newsletter,False,1993-02-20
360,Monika,Rzeźniczek,monika.rzeźniczek@gmail.com,,Łódź,38-852,2025-03-09,Google Ads,False,1992-04-25
361,Kalina,Beck,kalina.beck@wp.pl,+48 460 617 545,Łódź,64-143,2025-07-09,Organic,False,1989-02-28
362,Tadeusz,Szałaj,tadeusz.szałaj@gmail.com,,Kraków,85-158,2025-03-17,Google Ads,True,1993-07-03
363,Albert,Dybka,ALBERT.DYBKA@GMAIL.COM,+48 460 970 373,Gdańsk,58-613,2026-07-12,Meta Ads,False,1980-12-29
364,Blanka,Kopytko,BLANKA.KOPYTKO@WP.PL,,Szczecin,65-946,2025-03-02,Newsletter,False,2004-05-17
365,Sandra,Jaszczur,sandra.jaszczur@gmail.com,305-864-108,Kraków,05-810,2024-11-09,Referral,False,2006-12-03
366,Julita,Moneta,julita.moneta@wp.pl,894-022-098,Warszawa,82-937,2025-09-29,Meta Ads,True,1960-02-06
367,Witold,Szok,witold.szok@gmail.com,+48 257 179 753,kraków,86-364,2024-10-06,Google Ads,False,1964-05-30
368,Aleksander,Wojtoń,aleksander.wojtoń@onet.pl,309 404 870,Kraków,83-694,2024-11-23,Google Ads,False,1989-11-15
369,Kornel,Wyroślak,kornel.wyroślak@gmail.com,163-958-148,Gdańsk,56-109,2024-12-29,Google Ads,True,1956-02-26
370,Robert,Powierża,robert.powierża@gmail.com,542 300 532,Lublin,66-765,2025-07-03,Organic,True,1983-02-03
371,Elżbieta,Bortkiewicz,elżbieta.bortkiewicz@wp.pl,140 477 979,Warszawa,74-227,2025-06-21,Meta Ads,False,1979-03-22
372,Kamila,Wowra,kamila.wowra@gmail.com,449 515 534,Poznań,00000,2026-03-06,Meta Ads,False,1986-10-16
373,Nela,Dawidczyk,nela.dawidczyk@onet.pl,090-220-052,Zielona Góra,45-026,2026-01-15,Meta Ads,False,1981-03-07
374,Gustaw,Bieszke, gustaw.bieszke@gmail.com ,502 405 805,Kielce,11-119,2025-06-16,Meta Ads,False,1999-08-28
375,Julian,Żynda,julian.żynda@onet.pl,+48 776 357 399,Gdynia,40-352,2025-04-08,Meta Ads,True,1979-09-23
376,Gabriel,Zastawny,gabriel.zastawny@o2.pl,210-890-083,Radom,62-357,2025-03-05,Referral,False,1980-10-31
377,Monika,Stefankiewicz,monika.stefankiewicz@gmail.com,280-332-403,Poznań,90-464,2026-02-09,Google Ads,False,1972-06-30
378,Radosław,Orman,RADOSŁAW.ORMAN@ONET.PL,+48 878 750 596,Kraków,91-118,2024-10-31,Meta Ads,True,1956-10-16
379,Cyprian,Skolik,CYPRIAN.SKOLIK@GMAIL.COM,469 473 941,Bydgoszcz,14-694,2024-09-01,Google Ads,True,1997-12-31
380,Andrzej,Wiciak,andrzej.wiciak@gmail.com,171140163,Rzeszów,23-566,2026-03-13,Meta Ads,False,1964-01-31
381,Melania,Rejmer,melania.rejmer@wp.pl,240 121 008,Warszawa,60-238,2025-08-19,Referral,False,1997-11-16
382,Daniel,Dadej,DANIEL.DADEJ@GMAIL.COM,707-439-779,Olszttyn,82-674,2024-11-29,Google Ads,False,1978-07-01
383,Antoni,Wojniak,antoni.wojniak@wp.pl,639 102 377,Kraków,79-905,2025-01-28,Meta Ads,True,1966-01-20
384,Tola,Kiełbus,tola.kiełbus@wp.pl,+48 951 316 861,Gdańsk,50-005,2026-06-28,Google Ads,False,1992-12-11
385,Gabriel,Widłak,gabriel.widłak@gmail.com,982-098-845,Szczecin,97-721,2026-04-15,Meta Ads,False,1998-06-17
386,Wiktor,Roś,wiktor.roś@gmail.com,091-554-312,Gdynia,14-819,2025-12-10,Influencer,False,2001-10-23
387,Daniel,Zaraś,daniel.zaraś@wp.pl,+48 074 273 351,Gdańsk,42-202,2025-08-10,Newsletter,False,1979-11-05
388,Błażej,Woroch,błażej.woroch@gmail.com,750-128-433,Warszawa,63-541,2025-09-26,Meta Ads,False,2006-10-16
389,Jędrzej,Habdas,jędrzej.habdas@wp.pl,594 808 891,Suwałki,50-626,2026-07-07,Newsletter,False,1976-05-26
390,Oliwier,Andrearczyk,oliwier.andrearczyk@onet.pl,,Warszawa,46-866,2026-07-06,Meta Ads,False,1979-11-11
391,Tymoteusz,Ciaś,tymoteusz.ciaś@gmail.com,569080029,Kraków,87-723,2024-12-16,Referral,True,1998-01-11
392,Tola,Więckiewicz,tola.więckiewicz@interia.pl,716397966,Rzeszów,87-138,2026-03-19,Newsletter,False,1972-03-11
393,Tadeusz,Sobkiewicz,tadeusz.sobkiewicz@wp.pl,301 242 570,Opole,15-188,2024-12-27,Google Ads,False,1975-05-19
394,Julian,Pitura,julian.pitura@wp.pl,774 910 616,Warszawa,50-429,2024-12-20,Referral,False,1987-03-17
395,Aurelia,Duczek,aurelia.duczek@gmail.com,548-085-191,Szczecin,55-191,2025-12-23,Organic,False,1981-05-22
396,Julita,Kuczaj,julita.kuczaj@wp.pl,066271891,Gdańsk,675826,2025-05-01,Google Ads,False,2008-08-04
397,Dagmara,Kumorek,dagmara.kumorek@onet.pl,628937813,Suwałki,63-296,2026-06-27,Meta Ads,False,1963-01-12
398,Jędrzej,Potoczek,jędrzej.potoczek@wp.pl,399678187,Warszawa,58-635,2024-11-19,Meta Ads,False,1958-06-08
399,Maurycy,Rychel,MAURYCY.RYCHEL@WP.PL,+48 148 008 019,Wrocław,63-140,2025-09-26,Influencer,False,1965-12-08
400,Ernest,Mordal,ernest.mordal@onet.pl,269-825-038,Szczecin,65-669,2026-06-25,Meta Ads,False,1981-10-30
401,Marika,Ciochoń,marika.ciochoń@gmail.com,453-781-799,Gdynia,91-861,2026-05-19,Google Ads,False,1979-02-13
402,Leon,Bohdanowicz,leon.bohdanowicz@wp.pl,186-784-231,Gorzów Wielkopolski,73-032,2024-11-12,Referral,False,1997-10-11
403,Borys,Rusiniak,borys.rusiniak@wp.pl,402 843 874,Rzeszów,05-282,2025-05-07,Meta Ads,False,1967-07-06
404,Stefan,Rozum,stefan.rozum@gmail.com,820 387 631,Poznań,59-580,2025-11-13,Influencer,False,1994-12-13
405,Anastazja,Salach,anastazja.salach@wp.pl,304206324,Kraków,66-116,2024-11-11,Meta Ads,False,1985-12-13
406,Cezary,Berek,cezary.berek@wp.pl,625-786-460,Lublin,70-844,2026-07-13,Newsletter,False,2008-02-11
407,Rozalia,Labocha,rozalia.labocha@gmail.com,723058745,Kraków,97-043,2026-06-28,Organic,False,1995-11-16
408,Monika,Styrna,MONIKA.STYRNA@INTERIA.PL,347584324,Łódź,28-436,2024-12-08,Organic,True,1961-01-08
409,Witold,Brudny,witold.brudny@wp.pl,+48 842 019 117,Kraków,05-461,2024-11-16,Google Ads,False,1969-07-10
410,Dawid,Świerkot,dawid.świerkot@gmail.com,265125523,Zielona Góra,16-795,2024-11-01,Meta Ads,False,1998-08-17
411,Nikodem,Teter,NIKODEM.TETER@GMAIL.COM,955092628,Kraków,00000,2026-06-15,Referral,True,1992-02-13
412,Marianna,Krzywonos,marianna.krzywonos@gmail.com,803-005-244,Łódź,79-143,2024-12-08,Meta Ads,False,1997-03-11
413,Gabriel,Łacina,gabriel.łacina@gmail.com,425 590 392,Radom,08-584,2025-06-20,Organic,False,1974-03-10
414,Konstanty,Niksa,konstanty.niksa@gmail.com,417181582,Toruń,69-173,2025-07-27,Google Ads,True,1972-09-30
415,Aleks,Bartoś,aleks.bartoś@onet.pl,,Częstochowa,74-274,2025-11-17,Organic,False,2006-01-27
416,Ida,Gładka,ida.gładka@gmail.com,780007198,Warszawa,87-835,2024-10-29,Google Ads,False,1960-08-22
417,Klara,Zeman,klara.zeman@gmail.com,595 119 219,Wrocław,36-888,2025-01-26,Google Ads,False,1990-05-11
418,Adrian,Breguła,adrian.breguła@gmail.com,679-276-085,Poznań,19-729,2026-06-07,Referral,False,1972-08-31
419,Witold,Koniec,witold.koniec@gmail.com,951 805 792,Kraków,87-403,2026-06-25,Meta Ads,True,1981-07-15
420,Aurelia,Oskroba,aurelia.oskroba@gmail.com,538610194,Gdynia,35-643,2026-02-12,Google Ads,True,1977-07-19
421,Aniela,Sawko,aniela.sawko@gmail.com,,Warszawa,82-814,2024-09-24,Google Ads,True,2002-03-30
